"","year","date","statefips","countyfips","ctfips","latitude","longitude","ds_o3_pred","ds_o3_stdd"
"314","2016","09JAN2016","55","105","55105002500","42.53716","-89.01592","28.4359","3.9881"
"315","2016","09JAN2016","55","105","55105002200","42.54582","-89.09027","28.6316","3.9902"
"316","2016","09JAN2016","55","105","55105003300","42.54762","-88.83378","27.8868","4.0868"
"317","2016","09JAN2016","55","105","55105002700","42.54843","-89.24627","29.231","4.2832"
"318","2016","09JAN2016","55","105","55105002601","42.55448","-88.99945","28.4193","4.0587"
"319","2016","09JAN2016","55","105","55105002400","42.56141","-89.02588","28.3837","4.2186"
"320","2016","09JAN2016","55","105","55105001400","42.62309","-89.01896","28.2142","4.2474"
"321","2016","09JAN2016","55","105","55105001302","42.64148","-88.93872","27.9958","4.261"
"322","2016","09JAN2016","55","105","55105001201","42.64202","-89.09185","28.6117","4.3814"
"323","2016","09JAN2016","55","105","55105001100","42.65795","-89.04421","28.384","4.3442"
"324","2016","09JAN2016","55","105","55105001000","42.66515","-89.01236","28.193","4.2893"
"325","2016","09JAN2016","55","105","55105002800","42.66682","-89.23995","29.0356","4.49"
"326","2016","09JAN2016","55","105","55105000300","42.67417","-89.02437","28.2597","4.3377"
"327","2016","09JAN2016","55","105","55105000400","42.67738","-89.04153","28.0871","4.3877"
"328","2016","09JAN2016","55","105","55105000200","42.68317","-89.01108","28.1372","4.3035"
"329","2016","09JAN2016","55","105","55105000100","42.68356","-89.02426","28.2817","4.35"
"330","2016","09JAN2016","55","105","55105000900","42.6843","-88.99207","28.2115","4.4028"
"331","2016","09JAN2016","55","105","55105000800","42.69536","-89.00179","28.1822","4.3238"
"332","2016","09JAN2016","55","105","55105000600","42.69674","-89.02224","28.0247","4.2745"
"333","2016","09JAN2016","55","105","55105000500","42.70099","-89.04299","28.2582","4.36"
"334","2016","09JAN2016","55","105","55105000700","42.71025","-88.99385","28.1569","4.3477"
"335","2016","09JAN2016","55","105","55105001304","42.71477","-88.97057","28.1323","4.3099"
"336","2016","09JAN2016","55","105","55105003200","42.72317","-88.83716","27.7408","4.2159"
"337","2016","09JAN2016","55","105","55105001202","42.73139","-89.06797","28.3429","4.4258"
"338","2016","09JAN2016","55","105","55105001303","42.73339","-88.94172","27.947","4.4723"
"339","2016","09JAN2016","55","105","55105002900","42.78101","-89.29198","28.9218","4.5544"
"340","2016","09JAN2016","55","105","55105003002","42.80168","-89.11307","28.4212","4.5812"
"341","2016","09JAN2016","55","105","55105003100","42.80181","-88.95325","27.802","4.4187"
"342","2016","09JAN2016","55","105","55105003001","42.83565","-89.07194","28.16","4.575"
"343","2016","10JAN2016","55","105","55105001500","42.50099","-89.02769","34.5853","3.8021"
"344","2016","10JAN2016","55","105","55105001600","42.50188","-89.04802","34.6457","3.8527"
"345","2016","10JAN2016","55","105","55105001900","42.50673","-89.01721","34.7289","3.8736"
"346","2016","10JAN2016","55","105","55105002000","42.50687","-89.06441","34.6629","3.864"
"347","2016","10JAN2016","55","105","55105001700","42.51589","-89.04543","34.6897","3.7518"
"348","2016","10JAN2016","55","105","55105001800","42.51755","-89.02678","34.7961","3.8784"
"349","2016","10JAN2016","55","105","55105002100","42.53038","-89.05855","34.6165","3.8185"
"350","2016","10JAN2016","55","105","55105002300","42.53279","-89.02897","34.6037","3.7628"
"351","2016","10JAN2016","55","105","55105002602","42.53666","-88.9448","34.5898","3.8468"
"352","2016","10JAN2016","55","105","55105002500","42.53716","-89.01592","34.7682","3.8665"
"353","2016","10JAN2016","55","105","55105002200","42.54582","-89.09027","34.6217","3.9055"
"354","2016","10JAN2016","55","105","55105003300","42.54762","-88.83378","34.4533","3.7742"
"355","2016","10JAN2016","55","105","55105002700","42.54843","-89.24627","34.9089","4.0028"
"356","2016","10JAN2016","55","105","55105002601","42.55448","-88.99945","34.5454","3.8607"
"357","2016","10JAN2016","55","105","55105002400","42.56141","-89.02588","34.6808","3.8928"
"358","2016","10JAN2016","55","105","55105001400","42.62309","-89.01896","34.5754","3.9595"
"359","2016","10JAN2016","55","105","55105001302","42.64148","-88.93872","34.4598","3.9654"
"360","2016","10JAN2016","55","105","55105001201","42.64202","-89.09185","34.7492","4.0279"
"361","2016","10JAN2016","55","105","55105001100","42.65795","-89.04421","34.7348","4.0982"
"362","2016","10JAN2016","55","105","55105001000","42.66515","-89.01236","34.542","4.0336"
"363","2016","10JAN2016","55","105","55105002800","42.66682","-89.23995","34.6984","4.0014"
"364","2016","10JAN2016","55","105","55105000300","42.67417","-89.02437","34.3978","4.0302"
"365","2016","10JAN2016","55","105","55105000400","42.67738","-89.04153","34.4752","4.051"
"366","2016","10JAN2016","55","105","55105000200","42.68317","-89.01108","34.5622","4.0069"
"367","2016","10JAN2016","55","105","55105000100","42.68356","-89.02426","34.4891","4.0105"
"368","2016","10JAN2016","55","105","55105000900","42.6843","-88.99207","34.4684","3.8526"
"369","2016","10JAN2016","55","105","55105000800","42.69536","-89.00179","34.469","4.0084"
"370","2016","10JAN2016","55","105","55105000600","42.69674","-89.02224","34.6039","3.9919"
"371","2016","10JAN2016","55","105","55105000500","42.70099","-89.04299","34.4312","4.043"
"372","2016","10JAN2016","55","105","55105000700","42.71025","-88.99385","34.369","3.9613"
"373","2016","10JAN2016","55","105","55105001304","42.71477","-88.97057","34.3967","4.0202"
"374","2016","10JAN2016","55","105","55105003200","42.72317","-88.83716","34.2016","4.0582"
"375","2016","10JAN2016","55","105","55105001202","42.73139","-89.06797","34.4691","4.0116"
"376","2016","10JAN2016","55","105","55105001303","42.73339","-88.94172","34.3415","4.0034"
"377","2016","10JAN2016","55","105","55105002900","42.78101","-89.29198","34.6375","4.1569"
"378","2016","10JAN2016","55","105","55105003002","42.80168","-89.11307","34.35","4.1347"
"379","2016","10JAN2016","55","105","55105003100","42.80181","-88.95325","34.074","4.0709"
"380","2016","10JAN2016","55","105","55105003001","42.83565","-89.07194","34.3758","4.1151"
"381","2016","11JAN2016","55","105","55105001500","42.50099","-89.02769","27.3253","4.3869"
"382","2016","11JAN2016","55","105","55105001600","42.50188","-89.04802","27.4854","4.4391"
"383","2016","11JAN2016","55","105","55105001900","42.50673","-89.01721","27.4435","4.3595"
"384","2016","11JAN2016","55","105","55105002000","42.50687","-89.06441","27.5752","4.4362"
"385","2016","11JAN2016","55","105","55105001700","42.51589","-89.04543","27.4953","4.5406"
"386","2016","11JAN2016","55","105","55105001800","42.51755","-89.02678","27.3792","4.4524"
"387","2016","11JAN2016","55","105","55105002100","42.53038","-89.05855","27.6858","4.5527"
"388","2016","11JAN2016","55","105","55105002300","42.53279","-89.02897","27.6586","4.4636"
"389","2016","11JAN2016","55","105","55105002602","42.53666","-88.9448","27.6126","4.544"
"390","2016","11JAN2016","55","105","55105002500","42.53716","-89.01592","27.4677","4.5926"
"391","2016","11JAN2016","55","105","55105002200","42.54582","-89.09027","27.9198","4.6555"
"392","2016","11JAN2016","55","105","55105003300","42.54762","-88.83378","27.5453","4.5222"
"393","2016","11JAN2016","55","105","55105002700","42.54843","-89.24627","28.3936","4.6506"
"394","2016","11JAN2016","55","105","55105002601","42.55448","-88.99945","27.5692","4.5551"
"395","2016","11JAN2016","55","105","55105002400","42.56141","-89.02588","27.7102","4.5675"
"396","2016","11JAN2016","55","105","55105001400","42.62309","-89.01896","27.9211","4.6023"
"397","2016","11JAN2016","55","105","55105001302","42.64148","-88.93872","27.8762","4.7933"
"398","2016","11JAN2016","55","105","55105001201","42.64202","-89.09185","28.2358","4.7231"
"399","2016","11JAN2016","55","105","55105001100","42.65795","-89.04421","28.3193","4.8265"
"400","2016","11JAN2016","55","105","55105001000","42.66515","-89.01236","28.2562","4.7139"
"401","2016","11JAN2016","55","105","55105002800","42.66682","-89.23995","28.8447","4.904"
"402","2016","11JAN2016","55","105","55105000300","42.67417","-89.02437","28.1013","4.7969"
"403","2016","11JAN2016","55","105","55105000400","42.67738","-89.04153","28.127","4.7425"
"404","2016","11JAN2016","55","105","55105000200","42.68317","-89.01108","28.1757","4.7954"
"405","2016","11JAN2016","55","105","55105000100","42.68356","-89.02426","28.3763","4.8172"
"406","2016","11JAN2016","55","105","55105000900","42.6843","-88.99207","28.2194","4.753"
"407","2016","11JAN2016","55","105","55105000800","42.69536","-89.00179","28.1409","4.8556"
"408","2016","11JAN2016","55","105","55105000600","42.69674","-89.02224","28.0937","4.9128"
"409","2016","11JAN2016","55","105","55105000500","42.70099","-89.04299","28.2368","4.8923"
"410","2016","11JAN2016","55","105","55105000700","42.71025","-88.99385","28.2854","4.9414"
"411","2016","11JAN2016","55","105","55105001304","42.71477","-88.97057","28.1473","4.6019"
"412","2016","11JAN2016","55","105","55105003200","42.72317","-88.83716","28.2011","4.7957"
"413","2016","11JAN2016","55","105","55105001202","42.73139","-89.06797","28.6457","4.8411"
"414","2016","11JAN2016","55","105","55105001303","42.73339","-88.94172","28.1008","4.743"
"415","2016","11JAN2016","55","105","55105002900","42.78101","-89.29198","29.3938","5.1166"
"416","2016","11JAN2016","55","105","55105003002","42.80168","-89.11307","28.882","4.8616"
"417","2016","11JAN2016","55","105","55105003100","42.80181","-88.95325","28.4852","4.9624"
"418","2016","11JAN2016","55","105","55105003001","42.83565","-89.07194","29.0512","4.9758"
"419","2016","12JAN2016","55","105","55105001500","42.50099","-89.02769","30.1576","4.5848"
"420","2016","12JAN2016","55","105","55105001600","42.50188","-89.04802","29.9629","4.6425"
"421","2016","12JAN2016","55","105","55105001900","42.50673","-89.01721","29.9135","4.7407"
"422","2016","12JAN2016","55","105","55105002000","42.50687","-89.06441","30.1654","4.7191"
"423","2016","12JAN2016","55","105","55105001700","42.51589","-89.04543","29.958","4.8253"
"424","2016","12JAN2016","55","105","55105001800","42.51755","-89.02678","30.1091","4.8019"
"425","2016","12JAN2016","55","105","55105002100","42.53038","-89.05855","30.1308","4.6795"
"426","2016","12JAN2016","55","105","55105002300","42.53279","-89.02897","30.0133","4.7717"
"427","2016","12JAN2016","55","105","55105002602","42.53666","-88.9448","29.9906","4.7699"
"428","2016","12JAN2016","55","105","55105002500","42.53716","-89.01592","29.9292","4.6648"
"429","2016","12JAN2016","55","105","55105002200","42.54582","-89.09027","30.0462","4.6486"
"430","2016","12JAN2016","55","105","55105003300","42.54762","-88.83378","30.0104","4.7506"
"431","2016","12JAN2016","55","105","55105002700","42.54843","-89.24627","30.1573","4.7675"
"432","2016","12JAN2016","55","105","55105002601","42.55448","-88.99945","30.0403","4.78"
"433","2016","12JAN2016","55","105","55105002400","42.56141","-89.02588","30.032","4.8042"
"434","2016","12JAN2016","55","105","55105001400","42.62309","-89.01896","29.8266","4.8479"
"435","2016","12JAN2016","55","105","55105001302","42.64148","-88.93872","29.9072","4.7892"
"436","2016","12JAN2016","55","105","55105001201","42.64202","-89.09185","30.0445","4.7958"
"437","2016","12JAN2016","55","105","55105001100","42.65795","-89.04421","29.9185","5.014"
"438","2016","12JAN2016","55","105","55105001000","42.66515","-89.01236","29.8982","4.8814"
"439","2016","12JAN2016","55","105","55105002800","42.66682","-89.23995","30.1912","5.1135"
"440","2016","12JAN2016","55","105","55105000300","42.67417","-89.02437","29.9924","4.8076"
"441","2016","12JAN2016","55","105","55105000400","42.67738","-89.04153","29.9891","4.8913"
"442","2016","12JAN2016","55","105","55105000200","42.68317","-89.01108","29.8457","4.9986"
"443","2016","12JAN2016","55","105","55105000100","42.68356","-89.02426","29.9508","4.8642"
"444","2016","12JAN2016","55","105","55105000900","42.6843","-88.99207","29.8221","4.8987"
"445","2016","12JAN2016","55","105","55105000800","42.69536","-89.00179","29.8699","5.0209"
"446","2016","12JAN2016","55","105","55105000600","42.69674","-89.02224","29.8848","4.9702"
"447","2016","12JAN2016","55","105","55105000500","42.70099","-89.04299","29.9376","4.9069"
"448","2016","12JAN2016","55","105","55105000700","42.71025","-88.99385","30.0195","4.9749"
"449","2016","12JAN2016","55","105","55105001304","42.71477","-88.97057","29.6005","4.8701"
"450","2016","12JAN2016","55","105","55105003200","42.72317","-88.83716","29.6927","4.9006"
"451","2016","12JAN2016","55","105","55105001202","42.73139","-89.06797","29.8824","5.0442"
"452","2016","12JAN2016","55","105","55105001303","42.73339","-88.94172","29.6782","4.8859"
"453","2016","12JAN2016","55","105","55105002900","42.78101","-89.29198","29.7213","5.0948"
"454","2016","12JAN2016","55","105","55105003002","42.80168","-89.11307","29.81","5.0138"
"455","2016","12JAN2016","55","105","55105003100","42.80181","-88.95325","29.663","4.8878"
"456","2016","12JAN2016","55","105","55105003001","42.83565","-89.07194","29.6027","5.0426"
"457","2016","13JAN2016","55","105","55105001500","42.50099","-89.02769","25.3811","4.2352"
"458","2016","13JAN2016","55","105","55105001600","42.50188","-89.04802","25.2827","4.239"
"459","2016","13JAN2016","55","105","55105001900","42.50673","-89.01721","25.2575","4.1349"
"460","2016","13JAN2016","55","105","55105002000","42.50687","-89.06441","25.3659","4.2874"
"461","2016","13JAN2016","55","105","55105001700","42.51589","-89.04543","25.486","4.2015"
"462","2016","13JAN2016","55","105","55105001800","42.51755","-89.02678","25.5077","4.2684"
"463","2016","13JAN2016","55","105","55105002100","42.53038","-89.05855","25.3453","4.2764"
"464","2016","13JAN2016","55","105","55105002300","42.53279","-89.02897","25.3581","4.2648"
"465","2016","13JAN2016","55","105","55105002602","42.53666","-88.9448","25.3526","4.2839"
"466","2016","13JAN2016","55","105","55105002500","42.53716","-89.01592","25.1904","4.1433"
"467","2016","13JAN2016","55","105","55105002200","42.54582","-89.09027","25.4368","4.3145"
"468","2016","13JAN2016","55","105","55105003300","42.54762","-88.83378","25.1534","4.3247"
"469","2016","13JAN2016","55","105","55105002700","42.54843","-89.24627","25.7715","4.4063"
"470","2016","13JAN2016","55","105","55105002601","42.55448","-88.99945","25.1541","4.2408"
"471","2016","13JAN2016","55","105","55105002400","42.56141","-89.02588","25.2965","4.3352"
"472","2016","13JAN2016","55","105","55105001400","42.62309","-89.01896","25.296","4.2215"
"473","2016","13JAN2016","55","105","55105001302","42.64148","-88.93872","25.1796","4.286"
"474","2016","13JAN2016","55","105","55105001201","42.64202","-89.09185","25.4276","4.4438"
"475","2016","13JAN2016","55","105","55105001100","42.65795","-89.04421","25.331","4.4944"
"476","2016","13JAN2016","55","105","55105001000","42.66515","-89.01236","25.2781","4.4466"
"477","2016","13JAN2016","55","105","55105002800","42.66682","-89.23995","25.5804","4.4981"
"478","2016","13JAN2016","55","105","55105000300","42.67417","-89.02437","25.3138","4.4156"
"479","2016","13JAN2016","55","105","55105000400","42.67738","-89.04153","25.1936","4.3992"
"480","2016","13JAN2016","55","105","55105000200","42.68317","-89.01108","25.2095","4.2723"
"481","2016","13JAN2016","55","105","55105000100","42.68356","-89.02426","25.3073","4.4747"
"482","2016","13JAN2016","55","105","55105000900","42.6843","-88.99207","25.0144","4.3917"
"483","2016","13JAN2016","55","105","55105000800","42.69536","-89.00179","25.0813","4.4322"
"484","2016","13JAN2016","55","105","55105000600","42.69674","-89.02224","25.417","4.4666"
"485","2016","13JAN2016","55","105","55105000500","42.70099","-89.04299","25.329","4.3555"
"486","2016","13JAN2016","55","105","55105000700","42.71025","-88.99385","25.1795","4.4551"
"487","2016","13JAN2016","55","105","55105001304","42.71477","-88.97057","25.1704","4.4405"
"488","2016","13JAN2016","55","105","55105003200","42.72317","-88.83716","25.0082","4.4959"
"489","2016","13JAN2016","55","105","55105001202","42.73139","-89.06797","25.3133","4.4733"
"490","2016","13JAN2016","55","105","55105001303","42.73339","-88.94172","25.0706","4.3617"
"491","2016","13JAN2016","55","105","55105002900","42.78101","-89.29198","25.3627","4.5997"
